Date,Time,Day Name,Number of Payments,Number of Violations,Violation Perc.,Traffic,Facility,Peak Hour,Revenues Class
5/26/2025,13:00,Monday,2634,123,4.46%,2757,Lincoln,No,Medium
5/26/2025,12:00,Monday,2573,106,3.96%,2679,Lincoln,No,Medium
5/26/2025,12:00,Monday,2543,115,4.33%,2658,Outerbridge,No,Medium
5/26/2025,1:00,Monday,1541,130,7.78%,1671,GWB,No,Medium
5/26/2025,16:00,Monday,2250,133,5.58%,2383,Holland,Yes,Medium
5/26/2025,11:00,Monday,2378,99,4.00%,2477,Lincoln,No,Medium
5/26/2025,19:00,Monday,2180,152,6.52%,2332,Holland,Yes,Medium
5/26/2025,21:00,Monday,2384,148,5.85%,2532,Outerbridge,No,Medium
5/26/2025,22:00,Monday,2494,222,8.17%,2716,GWB,No,Medium
5/26/2025,21:00,Monday,2373,155,6.13%,2528,Lincoln,No,Medium
5/26/2025,18:00,Monday,2153,145,6.31%,2298,Holland,Yes,Medium
5/26/2025,17:00,Monday,2122,150,6.60%,2272,Holland,Yes,Medium
5/26/2025,9:00,Monday,1758,97,5.23%,1855,Goethals,Yes,Medium
5/26/2025,12:00,Monday,2348,129,5.21%,2477,Holland,No,Medium
5/26/2025,20:00,Monday,2026,131,6.07%,2157,Holland,Yes,Medium
5/26/2025,13:00,Monday,2325,149,6.02%,2474,Holland,No,Medium
5/26/2025,11:00,Monday,2160,96,4.26%,2256,Outerbridge,No,Medium
5/26/2025,10:00,Monday,1874,85,4.34%,1959,Outerbridge,Yes,Medium
5/26/2025,10:00,Monday,1934,118,5.75%,2052,Holland,Yes,Medium
5/26/2025,3:00,Monday,821,64,7.23%,885,GWB,No,Medium
5/26/2025,15:00,Monday,2236,140,5.89%,2376,Holland,No,Medium
5/26/2025,14:00,Monday,2235,144,6.05%,2379,Holland,No,Medium
5/26/2025,2:00,Monday,977,81,7.66%,1058,GWB,No,Medium
5/26/2025,10:00,Monday,1797,66,3.54%,1863,Lincoln,Yes,Medium
5/26/2025,11:00,Monday,2057,115,5.29%,2172,Holland,No,Medium
5/26/2025,21:00,Monday,2088,151,6.74%,2239,Holland,No,Medium
5/26/2025,0:00,Monday,2086,187,8.23%,2273,GWB,No,Medium
5/26/2025,23:00,Monday,1536,101,6.17%,1637,Goethals,No,Medium
5/26/2025,22:00,Monday,1803,111,5.80%,1914,Lincoln,No,Medium
5/26/2025,8:00,Monday,1696,129,7.07%,1825,GWB,Yes,Medium
5/26/2025,22:00,Monday,1725,105,5.74%,1830,Outerbridge,No,Medium
5/26/2025,8:00,Monday,1336,82,5.78%,1418,Goethals,Yes,Medium
5/26/2025,0:00,Monday,1554,116,6.95%,1670,Goethals,No,Medium
5/26/2025,9:00,Monday,1551,85,5.20%,1636,Holland,Yes,Medium
5/26/2025,9:00,Monday,1509,54,3.45%,1563,Outerbridge,Yes,Medium
5/26/2025,22:00,Monday,1727,167,8.82%,1894,Holland,No,Medium
5/26/2025,6:00,Monday,1006,77,7.11%,1083,Goethals,Yes,Medium
5/26/2025,6:00,Monday,1474,114,7.18%,1588,GWB,Yes,Medium
5/26/2025,7:00,Monday,1072,78,6.78%,1150,Goethals,Yes,Medium
5/26/2025,9:00,Monday,1304,77,5.58%,1381,Lincoln,Yes,Medium
5/26/2025,7:00,Monday,1381,112,7.50%,1493,GWB,Yes,Medium
5/26/2025,0:00,Monday,1407,140,9.05%,1547,Lincoln,No,Medium
5/26/2025,23:00,Monday,1509,152,9.15%,1661,GWB,No,Medium
5/26/2025,8:00,Monday,1245,93,6.95%,1338,Holland,Yes,Medium
5/26/2025,6:00,Monday,1077,62,5.44%,1139,Lincoln,Yes,Low
5/26/2025,1:00,Monday,1024,84,7.58%,1108,Goethals,No,Low
5/26/2025,8:00,Monday,1101,60,5.17%,1161,Outerbridge,Yes,Low
5/26/2025,23:00,Monday,1047,75,6.68%,1122,Outerbridge,No,Low
5/26/2025,8:00,Monday,1049,66,5.92%,1115,Lincoln,Yes,Low
5/26/2025,6:00,Monday,1061,103,8.85%,1164,Holland,Yes,Low
5/26/2025,7:00,Monday,1066,93,8.02%,1159,Holland,Yes,Low
5/26/2025,7:00,Monday,970,55,5.37%,1025,Lincoln,Yes,Low
5/26/2025,0:00,Monday,1198,109,8.34%,1307,Holland,No,Low
5/26/2025,5:00,Monday,687,61,8.16%,748,Goethals,No,Low
5/26/2025,23:00,Monday,999,67,6.29%,1066,Lincoln,No,Low
5/26/2025,0:00,Monday,994,62,5.87%,1056,Outerbridge,No,Low
5/26/2025,6:00,Monday,769,36,4.47%,805,Outerbridge,Yes,Low
5/26/2025,17:00,Monday,903,43,4.55%,946,Bayonne,Yes,Low
5/26/2025,7:00,Monday,838,38,4.34%,876,Outerbridge,Yes,Low
5/26/2025,23:00,Monday,1047,91,8.00%,1138,Holland,No,Low
5/26/2025,18:00,Monday,884,64,6.75%,948,Bayonne,Yes,Low
5/26/2025,5:00,Monday,740,51,6.45%,791,Lincoln,No,Low
5/26/2025,16:00,Monday,849,54,5.98%,903,Bayonne,Yes,Low
5/26/2025,2:00,Monday,553,49,8.14%,602,Goethals,No,Low
5/26/2025,4:00,Monday,472,35,6.90%,507,Goethals,No,Low
5/26/2025,5:00,Monday,912,79,7.97%,991,GWB,No,Low
5/26/2025,3:00,Monday,452,36,7.38%,488,Goethals,No,Low
5/26/2025,5:00,Monday,796,67,7.76%,863,Holland,No,Low
5/26/2025,5:00,Monday,544,34,5.88%,578,Outerbridge,No,Low
5/26/2025,15:00,Monday,816,67,7.59%,883,Bayonne,No,Low
5/26/2025,14:00,Monday,774,43,5.26%,817,Bayonne,No,Low
5/26/2025,19:00,Monday,662,59,8.18%,721,Bayonne,Yes,Low
5/26/2025,1:00,Monday,759,84,9.96%,843,GWB,No,Low
5/26/2025,1:00,Monday,537,42,7.25%,579,Outerbridge,No,Low
5/26/2025,4:00,Monday,325,20,5.80%,345,Outerbridge,No,Low
5/26/2025,4:00,Monday,454,36,7.35%,490,Lincoln,No,Low
5/26/2025,1:00,Monday,578,55,8.69%,633,Lincoln,No,Low
5/26/2025,1:00,Monday,579,74,11.33%,653,Holland,No,Low
5/26/2025,20:00,Monday,489,38,7.21%,527,Bayonne,Yes,Low
5/26/2025,4:00,Monday,519,48,8.47%,567,Holland,No,Low
5/26/2025,13:00,Monday,537,33,5.79%,570,Bayonne,No,Low
5/26/2025,3:00,Monday,346,29,7.73%,375,Lincoln,No,Low
5/26/2025,3:00,Monday,269,20,6.92%,289,Outerbridge,No,Low
5/26/2025,2:00,Monday,328,24,6.82%,352,Outerbridge,No,Low
5/26/2025,4:00,Monday,521,46,8.11%,567,GWB,No,Low
5/26/2025,2:00,Monday,463,36,7.21%,499,Holland,No,Low
5/26/2025,12:00,Monday,474,35,6.88%,509,Bayonne,No,Low
5/26/2025,2:00,Monday,482,59,10.91%,541,GWB,No,Low
5/26/2025,3:00,Monday,405,32,7.32%,437,Holland,No,Low
5/26/2025,11:00,Monday,392,34,7.98%,426,Bayonne,No,Low
5/26/2025,2:00,Monday,353,38,9.72%,391,Lincoln,No,Low
5/26/2025,3:00,Monday,365,40,9.88%,405,GWB,No,Low
5/26/2025,21:00,Monday,341,37,9.79%,378,Bayonne,No,Low
5/26/2025,10:00,Monday,285,25,8.06%,310,Bayonne,Yes,Low
5/26/2025,22:00,Monday,299,35,10.48%,334,Bayonne,No,Low
5/26/2025,9:00,Monday,219,20,8.37%,239,Bayonne,Yes,Low
5/26/2025,8:00,Monday,201,15,6.94%,216,Bayonne,Yes,Low
5/26/2025,7:00,Monday,186,14,7.00%,200,Bayonne,Yes,Low
5/26/2025,6:00,Monday,161,17,9.55%,178,Bayonne,Yes,Low
5/26/2025,23:00,Monday,161,16,9.04%,177,Bayonne,No,Low
5/26/2025,0:00,Monday,168,23,12.04%,191,Bayonne,No,Low
5/26/2025,5:00,Monday,81,8,8.99%,89,Bayonne,No,Low
5/26/2025,1:00,Monday,89,8,8.25%,97,Bayonne,No,Low
5/26/2025,4:00,Monday,49,4,7.55%,53,Bayonne,No,Low
5/26/2025,3:00,Monday,54,6,10.00%,60,Bayonne,No,Low
5/26/2025,2:00,Monday,71,10,12.35%,81,Bayonne,No,Low
5/27/2025,5:00,Tuesday,3581,226,5.94%,3807,GWB,No,High
5/27/2025,6:00,Tuesday,4463,294,6.18%,4757,GWB,Yes,High
5/27/2025,7:00,Tuesday,4583,337,6.85%,4920,GWB,Yes,High
5/27/2025,8:00,Tuesday,4239,246,5.48%,4485,GWB,Yes,High
5/27/2025,9:00,Tuesday,3831,259,6.33%,4090,GWB,Yes,High
5/27/2025,12:00,Tuesday,3323,213,6.02%,3536,GWB,No,High
5/27/2025,18:00,Tuesday,4190,304,6.76%,4494,GWB,Yes,High
5/27/2025,11:00,Tuesday,3529,205,5.49%,3734,GWB,No,High
5/27/2025,17:00,Tuesday,4408,326,6.89%,4734,GWB,Yes,High
5/27/2025,10:00,Tuesday,3035,182,5.66%,3217,GWB,Yes,High
5/27/2025,19:00,Tuesday,3490,271,7.21%,3761,GWB,Yes,High
5/27/2025,4:00,Tuesday,1769,129,6.80%,1898,GWB,No,High
5/27/2025,16:00,Tuesday,3845,253,6.17%,4098,GWB,Yes,High
5/27/2025,13:00,Tuesday,3516,221,5.91%,3737,GWB,No,High
5/27/2025,22:00,Tuesday,3857,320,7.66%,4177,GWB,No,High
5/27/2025,6:00,Tuesday,4122,209,4.83%,4331,Lincoln,Yes,High
5/27/2025,14:00,Tuesday,3303,217,6.16%,3520,GWB,No,High
5/27/2025,15:00,Tuesday,3642,247,6.35%,3889,GWB,No,High
5/27/2025,20:00,Tuesday,2898,194,6.27%,3092,GWB,Yes,High
5/27/2025,7:00,Tuesday,4258,209,4.68%,4467,Lincoln,Yes,High
5/27/2025,8:00,Tuesday,3937,205,4.95%,4142,Lincoln,Yes,High
5/27/2025,6:00,Tuesday,3078,234,7.07%,3312,Goethals,Yes,High
5/27/2025,21:00,Tuesday,2988,256,7.89%,3244,GWB,No,High
5/27/2025,23:00,Tuesday,2788,270,8.83%,3058,GWB,No,High
5/27/2025,6:00,Tuesday,4292,338,7.30%,4630,GWB,Yes,High
5/27/2025,10:00,Tuesday,3468,173,4.75%,3641,Lincoln,Yes,High
5/27/2025,9:00,Tuesday,3334,153,4.39%,3487,Lincoln,Yes,High
5/27/2025,10:00,Tuesday,2394,134,5.30%,2528,Goethals,Yes,High
5/27/2025,9:00,Tuesday,2477,149,5.67%,2626,Goethals,Yes,High
5/27/2025,17:00,Tuesday,3409,189,5.25%,3598,Goethals,Yes,High
5/27/2025,3:00,Tuesday,1064,59,5.25%,1123,GWB,No,High
5/27/2025,7:00,Tuesday,2341,185,7.32%,2526,Goethals,Yes,High
5/27/2025,8:00,Tuesday,2269,141,5.85%,2410,Goethals,Yes,High
5/27/2025,7:00,Tuesday,3138,196,5.88%,3334,Outerbridge,Yes,High
5/27/2025,5:00,Tuesday,2644,127,4.58%,2771,Lincoln,No,High
5/27/2025,18:00,Tuesday,3065,173,5.34%,3238,Goethals,Yes,High
5/27/2025,5:00,Tuesday,2276,155,6.38%,2431,Goethals,No,High
5/27/2025,8:00,Tuesday,3528,290,7.60%,3818,GWB,Yes,High
5/27/2025,9:00,Tuesday,3517,263,6.96%,3780,GWB,Yes,High
5/27/2025,16:00,Tuesday,3474,269,7.19%,3743,GWB,Yes,High
5/27/2025,7:00,Tuesday,3472,324,8.54%,3796,GWB,Yes,High
5/27/2025,11:00,Tuesday,2333,123,5.01%,2456,Goethals,No,High
5/27/2025,16:00,Tuesday,2915,177,5.72%,3092,Goethals,Yes,High
5/27/2025,5:00,Tuesday,3928,286,6.79%,4214,GWB,No,High
5/27/2025,12:00,Tuesday,3841,295,7.13%,4136,GWB,No,High
5/27/2025,6:00,Tuesday,2864,182,5.98%,3046,Outerbridge,Yes,High
5/27/2025,10:00,Tuesday,3248,268,7.62%,3516,GWB,Yes,High
5/27/2025,12:00,Tuesday,2290,124,5.14%,2414,Goethals,No,High
5/27/2025,13:00,Tuesday,2475,131,5.03%,2606,Goethals,No,High
5/27/2025,8:00,Tuesday,2787,151,5.14%,2938,Outerbridge,Yes,High
5/27/2025,14:00,Tuesday,2570,154,5.65%,2724,Goethals,No,High
5/27/2025,15:00,Tuesday,2761,169,5.77%,2930,Goethals,No,High
5/27/2025,17:00,Tuesday,3110,234,7.00%,3344,GWB,Yes,High
5/27/2025,13:00,Tuesday,3495,257,6.85%,3752,GWB,No,High
5/27/2025,18:00,Tuesday,3056,238,7.23%,3294,GWB,Yes,High
5/27/2025,2:00,Tuesday,907,69,7.07%,976,GWB,No,High
5/27/2025,14:00,Tuesday,3384,267,7.31%,3651,GWB,No,High
5/27/2025,11:00,Tuesday,2816,131,4.45%,2947,Lincoln,No,High
5/27/2025,0:00,Tuesday,1579,125,7.34%,1704,GWB,No,High
5/27/2025,15:00,Tuesday,3279,249,7.06%,3528,GWB,No,High
5/27/2025,1:00,Tuesday,1083,93,7.91%,1176,GWB,No,High
5/27/2025,9:00,Tuesday,2334,116,4.73%,2450,Outerbridge,Yes,High
5/27/2025,19:00,Tuesday,2361,159,6.31%,2520,Goethals,Yes,High
5/27/2025,19:00,Tuesday,2653,222,7.72%,2875,GWB,Yes,High
5/27/2025,10:00,Tuesday,2147,82,3.68%,2229,Outerbridge,Yes,Medium
5/27/2025,18:00,Tuesday,2498,124,4.73%,2622,Outerbridge,Yes,Medium
5/27/2025,7:00,Tuesday,2353,176,6.96%,2529,Holland,Yes,Medium
5/27/2025,5:00,Tuesday,2313,150,6.09%,2463,Outerbridge,No,Medium
5/27/2025,17:00,Tuesday,2418,129,5.06%,2547,Outerbridge,Yes,Medium
5/27/2025,8:00,Tuesday,2305,159,6.45%,2464,Holland,Yes,Medium
5/27/2025,6:00,Tuesday,2315,187,7.47%,2502,Holland,Yes,Medium
5/27/2025,9:00,Tuesday,2241,154,6.43%,2395,Holland,Yes,Medium
5/27/2025,10:00,Tuesday,2229,137,5.79%,2366,Holland,Yes,Medium
5/27/2025,16:00,Tuesday,2260,129,5.40%,2389,Outerbridge,Yes,Medium
5/27/2025,11:00,Tuesday,2089,86,3.95%,2175,Outerbridge,No,Medium
5/27/2025,20:00,Tuesday,2274,211,8.49%,2485,GWB,Yes,Medium
5/27/2025,17:00,Tuesday,2156,142,6.18%,2298,Holland,Yes,Medium
5/27/2025,20:00,Tuesday,1811,113,5.87%,1924,Goethals,Yes,Medium
5/27/2025,13:00,Tuesday,2089,101,4.61%,2190,Outerbridge,No,Medium
5/27/2025,12:00,Tuesday,2214,129,5.51%,2343,Lincoln,No,Medium
5/27/2025,12:00,Tuesday,1977,103,4.95%,2080,Outerbridge,No,Medium
5/27/2025,16:00,Tuesday,1886,96,4.84%,1982,Lincoln,Yes,Medium
5/27/2025,11:00,Tuesday,2428,211,8.00%,2639,GWB,No,Medium
5/27/2025,18:00,Tuesday,2062,124,5.67%,2186,Holland,Yes,Medium
5/27/2025,19:00,Tuesday,1963,96,4.66%,2059,Outerbridge,Yes,Medium
5/27/2025,14:00,Tuesday,1959,105,5.09%,2064,Outerbridge,No,Medium
5/27/2025,18:00,Tuesday,1882,95,4.81%,1977,Lincoln,Yes,Medium
5/27/2025,17:00,Tuesday,1843,80,4.16%,1923,Lincoln,Yes,Medium
5/27/2025,5:00,Tuesday,2010,146,6.77%,2156,Holland,No,Medium
5/27/2025,16:00,Tuesday,1929,125,6.09%,2054,Holland,Yes,Medium
5/27/2025,13:00,Tuesday,2009,91,4.33%,2100,Lincoln,No,Medium
5/27/2025,14:00,Tuesday,1943,102,4.99%,2045,Lincoln,No,Medium
5/27/2025,15:00,Tuesday,1937,101,4.96%,2038,Lincoln,No,Medium
5/27/2025,15:00,Tuesday,1979,96,4.63%,2075,Outerbridge,No,Medium
5/27/2025,19:00,Tuesday,1709,108,5.94%,1817,Lincoln,Yes,Medium
5/27/2025,21:00,Tuesday,1630,110,6.32%,1740,Goethals,No,Medium
5/27/2025,11:00,Tuesday,1996,146,6.82%,2142,Holland,No,Medium
5/27/2025,20:00,Tuesday,1637,92,5.32%,1729,Outerbridge,Yes,Medium
5/27/2025,12:00,Tuesday,1931,105,5.16%,2036,Holland,No,Medium
5/27/2025,4:00,Tuesday,857,66,7.15%,923,Goethals,No,Medium
5/27/2025,14:00,Tuesday,1895,142,6.97%,2037,Holland,No,Medium
5/27/2025,19:00,Tuesday,1691,119,6.57%,1810,Holland,Yes,Medium
5/27/2025,13:00,Tuesday,1851,144,7.22%,1995,Holland,No,Medium
5/27/2025,22:00,Tuesday,1355,107,7.32%,1462,Goethals,No,Medium
5/27/2025,15:00,Tuesday,1749,120,6.42%,1869,Holland,No,Medium
5/27/2025,20:00,Tuesday,1368,86,5.91%,1454,Lincoln,Yes,Medium
5/27/2025,4:00,Tuesday,987,71,6.71%,1058,Outerbridge,No,Medium
5/27/2025,4:00,Tuesday,1000,71,6.63%,1071,Lincoln,No,Medium
5/27/2025,21:00,Tuesday,1630,111,6.38%,1741,Holland,No,Medium
5/27/2025,21:00,Tuesday,1461,99,6.35%,1560,Lincoln,No,Medium
5/27/2025,23:00,Tuesday,1090,75,6.44%,1165,Goethals,No,Medium
5/27/2025,20:00,Tuesday,1371,113,7.61%,1484,Holland,Yes,Medium
5/27/2025,22:00,Tuesday,1367,106,7.20%,1473,Lincoln,No,Medium
5/27/2025,21:00,Tuesday,1284,89,6.48%,1373,Outerbridge,No,Medium
5/27/2025,21:00,Tuesday,1504,137,8.35%,1641,GWB,No,Medium
5/27/2025,3:00,Tuesday,522,40,7.12%,562,Goethals,No,Medium
5/27/2025,0:00,Tuesday,919,74,7.45%,993,Goethals,No,Low
5/27/2025,22:00,Tuesday,1073,54,4.79%,1127,Outerbridge,No,Low
5/27/2025,22:00,Tuesday,1335,131,8.94%,1466,Holland,No,Low
5/27/2025,4:00,Tuesday,1266,99,7.25%,1365,GWB,No,Low
5/27/2025,23:00,Tuesday,999,68,6.37%,1067,Lincoln,No,Low
5/27/2025,17:00,Tuesday,987,49,4.73%,1036,Bayonne,Yes,Low
5/27/2025,1:00,Tuesday,600,32,5.06%,632,Goethals,No,Low
5/27/2025,2:00,Tuesday,451,45,9.07%,496,Goethals,No,Low
5/27/2025,16:00,Tuesday,823,46,5.29%,869,Bayonne,Yes,Low
5/27/2025,4:00,Tuesday,897,76,7.81%,973,Holland,No,Low
5/27/2025,23:00,Tuesday,719,41,5.39%,760,Outerbridge,No,Low
5/27/2025,8:00,Tuesday,563,38,6.32%,601,Bayonne,Yes,Low
5/27/2025,18:00,Tuesday,768,48,5.88%,816,Bayonne,Yes,Low
5/27/2025,9:00,Tuesday,447,35,7.26%,482,Bayonne,Yes,Low
5/27/2025,15:00,Tuesday,688,37,5.10%,725,Bayonne,No,Low
5/27/2025,0:00,Tuesday,524,37,6.60%,561,Outerbridge,No,Low
5/27/2025,10:00,Tuesday,431,27,5.90%,458,Bayonne,Yes,Low
5/27/2025,3:00,Tuesday,347,20,5.45%,367,Outerbridge,No,Low
5/27/2025,0:00,Tuesday,773,97,11.15%,870,GWB,No,Low
5/27/2025,3:00,Tuesday,374,35,8.56%,409,Lincoln,No,Low
5/27/2025,7:00,Tuesday,516,48,8.51%,564,Bayonne,Yes,Low
5/27/2025,0:00,Tuesday,559,56,9.11%,615,Lincoln,No,Low
5/27/2025,23:00,Tuesday,675,71,9.52%,746,Holland,No,Low
5/27/2025,6:00,Tuesday,509,43,7.79%,552,Bayonne,Yes,Low
5/27/2025,14:00,Tuesday,554,45,7.51%,599,Bayonne,No,Low
5/27/2025,11:00,Tuesday,418,35,7.73%,453,Bayonne,No,Low
5/27/2025,12:00,Tuesday,440,26,5.58%,466,Bayonne,No,Low
5/27/2025,19:00,Tuesday,527,33,5.89%,560,Bayonne,Yes,Low
5/27/2025,0:00,Tuesday,622,70,10.12%,692,Holland,No,Low
5/27/2025,13:00,Tuesday,489,27,5.23%,516,Bayonne,No,Low
5/27/2025,2:00,Tuesday,308,27,8.06%,335,Lincoln,No,Low
5/27/2025,1:00,Tuesday,368,36,8.91%,404,Lincoln,No,Low
5/27/2025,1:00,Tuesday,287,24,7.72%,311,Outerbridge,No,Low
5/27/2025,2:00,Tuesday,201,24,10.67%,225,Outerbridge,No,Low
5/27/2025,20:00,Tuesday,361,35,8.84%,396,Bayonne,Yes,Low
5/27/2025,3:00,Tuesday,457,41,8.23%,498,GWB,No,Low
5/27/2025,3:00,Tuesday,354,37,9.46%,391,Holland,No,Low
5/27/2025,1:00,Tuesday,391,46,10.53%,437,Holland,No,Low
5/27/2025,1:00,Tuesday,428,59,12.11%,487,GWB,No,Low
5/27/2025,5:00,Tuesday,247,12,4.63%,259,Bayonne,No,Low
5/27/2025,2:00,Tuesday,285,32,10.09%,317,Holland,No,Low
5/27/2025,2:00,Tuesday,338,35,9.38%,373,GWB,No,Low
5/27/2025,21:00,Tuesday,277,23,7.67%,300,Bayonne,No,Low
5/27/2025,22:00,Tuesday,233,14,5.67%,247,Bayonne,No,Low
5/27/2025,23:00,Tuesday,189,23,10.85%,212,Bayonne,No,Low
5/27/2025,4:00,Tuesday,104,5,4.59%,109,Bayonne,No,Low
5/27/2025,0:00,Tuesday,109,7,6.03%,116,Bayonne,No,Low
5/27/2025,1:00,Tuesday,69,7,9.21%,76,Bayonne,No,Low
5/27/2025,3:00,Tuesday,55,4,6.78%,59,Bayonne,No,Low
5/27/2025,2:00,Tuesday,55,6,9.84%,61,Bayonne,No,Low
5/27/2025,22:00,Tuesday,3,0,0.00%,3,GWB,No,Low
5/27/2025,23:00,Tuesday,3,0,0.00%,3,GWB,No,Low
5/28/2025,5:00,Wednesday,3407,228,6.27%,3635,GWB,No,High
5/28/2025,6:00,Wednesday,4669,353,7.03%,5022,GWB,Yes,High
5/28/2025,7:00,Wednesday,5006,422,7.77%,5428,GWB,Yes,High
5/28/2025,4:00,Wednesday,2298,143,5.86%,2441,GWB,No,High
5/28/2025,9:00,Wednesday,3920,278,6.62%,4198,GWB,Yes,High
5/28/2025,10:00,Wednesday,3390,231,6.38%,3621,GWB,Yes,High
5/28/2025,12:00,Wednesday,3680,275,6.95%,3955,GWB,No,High
5/28/2025,11:00,Wednesday,3721,260,6.53%,3981,GWB,No,High
5/28/2025,8:00,Wednesday,3379,250,6.89%,3629,GWB,Yes,High
5/28/2025,13:00,Wednesday,3410,263,7.16%,3673,GWB,No,High
5/28/2025,19:00,Wednesday,3270,249,7.08%,3519,GWB,Yes,High
5/28/2025,6:00,Wednesday,4027,262,6.11%,4289,Lincoln,Yes,High
5/28/2025,20:00,Wednesday,2470,213,7.94%,2683,GWB,Yes,High
5/28/2025,22:00,Wednesday,3639,397,9.84%,4036,GWB,No,High
5/28/2025,14:00,Wednesday,3321,258,7.21%,3579,GWB,No,High
5/28/2025,18:00,Wednesday,3416,279,7.55%,3695,GWB,Yes,High
5/28/2025,17:00,Wednesday,3837,307,7.41%,4144,GWB,Yes,High
5/28/2025,15:00,Wednesday,3200,269,7.75%,3469,GWB,No,High
5/28/2025,7:00,Wednesday,3982,202,4.83%,4184,Lincoln,Yes,High
5/28/2025,8:00,Wednesday,3890,236,5.72%,4126,Lincoln,Yes,High
5/28/2025,16:00,Wednesday,3225,289,8.22%,3514,GWB,Yes,High
5/28/2025,3:00,Wednesday,1413,96,6.36%,1509,GWB,No,High
5/28/2025,6:00,Wednesday,3016,242,7.43%,3258,Goethals,Yes,High
5/28/2025,21:00,Wednesday,2843,284,9.08%,3127,GWB,No,High
5/28/2025,8:00,Wednesday,2834,212,6.96%,3046,Goethals,Yes,High
5/28/2025,6:00,Wednesday,4131,450,9.82%,4581,GWB,Yes,High
5/28/2025,9:00,Wednesday,3352,202,5.68%,3554,Lincoln,Yes,High
5/28/2025,7:00,Wednesday,2560,213,7.68%,2773,Goethals,Yes,High
5/28/2025,9:00,Wednesday,2556,183,6.68%,2739,Goethals,Yes,High
5/28/2025,2:00,Wednesday,1168,91,7.23%,1259,GWB,No,High
5/28/2025,7:00,Wednesday,3733,406,9.81%,4139,GWB,Yes,High
5/28/2025,0:00,Wednesday,1901,166,8.03%,2067,GWB,No,High
5/28/2025,9:00,Wednesday,3684,332,8.27%,4016,GWB,Yes,High
5/28/2025,10:00,Wednesday,2280,161,6.60%,2441,Goethals,Yes,High
5/28/2025,10:00,Wednesday,3097,176,5.38%,3273,Lincoln,Yes,High
5/28/2025,5:00,Wednesday,2597,168,6.08%,2765,Lincoln,No,High
5/28/2025,8:00,Wednesday,3522,361,9.30%,3883,GWB,Yes,High
5/28/2025,6:00,Wednesday,2969,215,6.75%,3184,Outerbridge,Yes,High
5/28/2025,1:00,Wednesday,1322,119,8.26%,1441,GWB,No,High
5/28/2025,5:00,Wednesday,2049,173,7.79%,2222,Goethals,No,High
5/28/2025,11:00,Wednesday,2300,140,5.74%,2440,Goethals,No,High
5/28/2025,16:00,Wednesday,2799,211,7.01%,3010,Goethals,Yes,High
5/28/2025,17:00,Wednesday,2841,190,6.27%,3031,Goethals,Yes,High
5/28/2025,18:00,Wednesday,2876,204,6.62%,3080,Goethals,Yes,High
5/28/2025,13:00,Wednesday,2468,182,6.87%,2650,Goethals,No,High
5/28/2025,10:00,Wednesday,3189,282,8.12%,3471,GWB,Yes,High
5/28/2025,5:00,Wednesday,3695,343,8.49%,4038,GWB,No,High
5/28/2025,12:00,Wednesday,2279,170,6.94%,2449,Goethals,No,High
5/28/2025,7:00,Wednesday,2798,212,7.04%,3010,Outerbridge,Yes,High
5/28/2025,18:00,Wednesday,3069,302,8.96%,3371,GWB,Yes,High
5/28/2025,16:00,Wednesday,2964,294,9.02%,3258,GWB,Yes,High
5/28/2025,14:00,Wednesday,2458,168,6.40%,2626,Goethals,No,High
5/28/2025,15:00,Wednesday,2571,172,6.27%,2743,Goethals,No,High
5/28/2025,19:00,Wednesday,2413,190,7.30%,2603,Goethals,Yes,High
5/28/2025,11:00,Wednesday,2696,165,5.77%,2861,Lincoln,No,High
5/28/2025,23:00,Wednesday,2030,195,8.76%,2225,GWB,No,High
5/28/2025,6:00,Wednesday,2477,241,8.87%,2718,Holland,Yes,High
5/28/2025,15:00,Wednesday,3124,325,9.42%,3449,GWB,No,High
5/28/2025,20:00,Wednesday,2697,316,10.49%,3013,GWB,Yes,High
5/28/2025,5:00,Wednesday,2122,165,7.21%,2287,Outerbridge,No,Medium
5/28/2025,9:00,Wednesday,2253,189,7.74%,2442,Holland,Yes,Medium
5/28/2025,7:00,Wednesday,2227,210,8.62%,2437,Holland,Yes,Medium
5/28/2025,8:00,Wednesday,2138,131,5.77%,2269,Outerbridge,Yes,Medium
5/28/2025,9:00,Wednesday,2071,134,6.08%,2205,Outerbridge,Yes,Medium
5/28/2025,8:00,Wednesday,2154,195,8.30%,2349,Holland,Yes,Medium
5/28/2025,10:00,Wednesday,2142,155,6.75%,2297,Holland,Yes,Medium
5/28/2025,19:00,Wednesday,2414,263,9.82%,2677,GWB,Yes,Medium
5/28/2025,17:00,Wednesday,2262,140,5.83%,2402,Outerbridge,Yes,Medium
5/28/2025,17:00,Wednesday,2367,238,9.14%,2605,GWB,Yes,Medium
5/28/2025,10:00,Wednesday,1889,87,4.40%,1976,Outerbridge,Yes,Medium
5/28/2025,12:00,Wednesday,2331,132,5.36%,2463,Lincoln,No,Medium
5/28/2025,18:00,Wednesday,2170,144,6.22%,2314,Outerbridge,Yes,Medium
5/28/2025,14:00,Wednesday,2608,253,8.84%,2861,GWB,No,Medium
5/28/2025,20:00,Wednesday,1782,146,7.57%,1928,Goethals,Yes,Medium
5/28/2025,13:00,Wednesday,2606,270,9.39%,2876,GWB,No,Medium
5/28/2025,11:00,Wednesday,2526,202,7.40%,2728,GWB,No,Medium
